#Data tag : online , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/fb),recorded(/fb),avgpu,source
402144:11532,778:778,03/20/26 03:13:05,STABLE BEAMS,6799,0.000420981,0.000408305,52.5,HFET
402144:11532,779:779,03/20/26 03:13:28,STABLE BEAMS,6799,0.000420584,0.000407722,52.4,HFET
402144:11532,780:780,03/20/26 03:13:52,STABLE BEAMS,6799,0.000419439,0.000406798,52.3,HFET
402144:11532,781:781,03/20/26 03:14:15,STABLE BEAMS,6799,0.000418667,0.000406128,52.2,HFET
402144:11532,782:782,03/20/26 03:14:38,STABLE BEAMS,6799,0.000419016,0.000406313,52.2,HFET
402144:11532,783:783,03/20/26 03:15:02,STABLE BEAMS,6799,0.000418799,0.000406083,52.2,HFET
402144:11532,784:784,03/20/26 03:15:25,STABLE BEAMS,6799,0.000418083,0.000405630,52.1,HFET
402144:11532,785:785,03/20/26 03:15:48,STABLE BEAMS,6799,0.000417922,0.000399698,52.1,HFET
402144:11532,786:786,03/20/26 03:16:12,STABLE BEAMS,6799,0.000417709,0.000405267,52.1,HFET
402144:11532,787:787,03/20/26 03:16:35,STABLE BEAMS,6799,0.000417968,0.000405382,52.1,HFET
402144:11532,788:788,03/20/26 03:16:58,STABLE BEAMS,6799,0.000417959,0.000405342,52.1,HFET
402144:11532,789:789,03/20/26 03:17:21,STABLE BEAMS,6799,0.000417485,0.000405071,52.0,HFET
402144:11532,790:790,03/20/26 03:17:45,STABLE BEAMS,6799,0.000417038,0.000404606,52.0,HFET
402144:11532,791:791,03/20/26 03:18:08,STABLE BEAMS,6799,0.000416961,0.000404545,52.0,HFET
402144:11532,792:792,03/20/26 03:18:31,STABLE BEAMS,6799,0.000416505,0.000404192,51.9,HFET
402144:11532,793:793,03/20/26 03:18:55,STABLE BEAMS,6799,0.000415893,0.000403691,51.8,HFET
402144:11532,794:794,03/20/26 03:19:18,STABLE BEAMS,6799,0.000415623,0.000403333,51.8,HFET
402144:11532,795:795,03/20/26 03:19:41,STABLE BEAMS,6799,0.000415440,0.000403208,51.8,HFET
402144:11532,796:796,03/20/26 03:20:05,STABLE BEAMS,6799,0.000415266,0.000402969,51.8,HFET
402144:11532,797:797,03/20/26 03:20:28,STABLE BEAMS,6799,0.000414942,0.000402705,51.7,HFET
402144:11532,798:798,03/20/26 03:20:51,STABLE BEAMS,6799,0.000414812,0.000396590,51.7,HFET
402144:11532,799:799,03/20/26 03:21:15,STABLE BEAMS,6799,0.000413893,0.000401732,51.6,HFET
402144:11532,800:800,03/20/26 03:21:38,STABLE BEAMS,6799,0.000413976,0.000401814,51.6,HFET
402144:11532,801:801,03/20/26 03:22:01,STABLE BEAMS,6799,0.000413632,0.000401449,51.6,HFET
402144:11532,802:802,03/20/26 03:22:25,STABLE BEAMS,6799,0.000413176,0.000401103,51.5,HFET
402144:11532,803:803,03/20/26 03:22:48,STABLE BEAMS,6799,0.000413001,0.000400930,51.5,HFET
402144:11532,804:804,03/20/26 03:23:11,STABLE BEAMS,6799,0.000412558,0.000400331,51.4,HFET
402144:11532,805:805,03/20/26 03:23:34,STABLE BEAMS,6799,0.000412341,0.000400221,51.4,HFET
402144:11532,806:806,03/20/26 03:23:58,STABLE BEAMS,6799,0.000411939,0.000399807,51.4,HFET
402144:11532,807:807,03/20/26 03:24:21,STABLE BEAMS,6799,0.000411651,0.000308018,51.3,HFET
402144:11532,808:808,03/20/26 03:24:44,STABLE BEAMS,6799,0.000411321,0.000399475,51.3,HFET
402144:11532,809:809,03/20/26 03:25:08,STABLE BEAMS,6799,0.000410752,0.000398656,51.2,HFET
402144:11532,810:810,03/20/26 03:25:31,STABLE BEAMS,6799,0.000410286,0.000396701,51.1,HFET
402144:11532,811:811,03/20/26 03:25:54,STABLE BEAMS,6799,0.000410202,0.000390925,51.1,HFET
402144:11532,812:812,03/20/26 03:26:18,STABLE BEAMS,6799,0.000409387,0.000395824,51.0,HFET
402144:11532,813:813,03/20/26 03:26:41,STABLE BEAMS,6799,0.000408749,0.000395342,51.0,HFET
402144:11532,814:814,03/20/26 03:27:04,STABLE BEAMS,6799,0.000408934,0.000395566,51.0,HFET
402144:11532,815:815,03/20/26 03:27:28,STABLE BEAMS,6799,0.000408490,0.000395140,50.9,HFET
402144:11532,816:816,03/20/26 03:27:51,STABLE BEAMS,6799,0.000407858,0.000394512,50.8,HFET
402144:11532,817:817,03/20/26 03:28:14,STABLE BEAMS,6799,0.000407561,0.000394306,50.8,HFET
402144:11532,818:818,03/20/26 03:28:38,STABLE BEAMS,6799,0.000407511,0.000394153,50.8,HFET
402144:11532,819:819,03/20/26 03:29:01,STABLE BEAMS,6799,0.000407497,0.000394210,50.8,HFET
402144:11532,820:820,03/20/26 03:29:24,STABLE BEAMS,6799,0.000407645,0.000394493,50.8,HFET
402144:11532,821:821,03/20/26 03:29:47,STABLE BEAMS,6799,0.000407310,0.000394043,50.8,HFET
402144:11532,822:822,03/20/26 03:30:11,STABLE BEAMS,6799,0.000406929,0.000393084,50.7,HFET
402144:11532,823:823,03/20/26 03:30:34,STABLE BEAMS,6799,0.000406754,0.000393584,50.7,HFET
402144:11532,824:824,03/20/26 03:30:57,STABLE BEAMS,6799,0.000406497,0.000387829,50.7,HFET
402144:11532,825:825,03/20/26 03:31:21,STABLE BEAMS,6799,0.000405929,0.000392576,50.6,HFET
402144:11532,826:826,03/20/26 03:31:44,STABLE BEAMS,6799,0.000405647,0.000392637,50.6,HFET
402144:11532,827:827,03/20/26 03:32:07,STABLE BEAMS,6799,0.000405554,0.000391908,50.6,HFET
402144:11532,828:828,03/20/26 03:32:31,STABLE BEAMS,6799,0.000405218,0.000391659,50.5,HFET
402144:11532,829:829,03/20/26 03:32:54,STABLE BEAMS,6799,0.000404920,0.000391973,50.5,HFET
402144:11532,830:830,03/20/26 03:33:17,STABLE BEAMS,6799,0.000404619,0.000391607,50.4,HFET
402144:11532,831:831,03/20/26 03:33:41,STABLE BEAMS,6799,0.000404392,0.000390928,50.4,HFET
402144:11532,832:832,03/20/26 03:34:04,STABLE BEAMS,6799,0.000404020,0.000390678,50.4,HFET
402144:11532,833:833,03/20/26 03:34:27,STABLE BEAMS,6799,0.000403741,0.000390951,50.3,HFET
402144:11532,834:834,03/20/26 03:34:50,STABLE BEAMS,6799,0.000403578,0.000390519,50.3,HFET
402144:11532,835:835,03/20/26 03:35:14,STABLE BEAMS,6799,0.000403129,0.000390157,50.3,HFET
402144:11532,836:836,03/20/26 03:35:37,STABLE BEAMS,6799,0.000402927,0.000390076,50.2,HFET
402144:11532,837:837,03/20/26 03:36:00,STABLE BEAMS,6799,0.000402649,0.000384333,50.2,HFET
402144:11532,838:838,03/20/26 03:36:24,STABLE BEAMS,6799,0.000402010,0.000389313,50.1,HFET
402144:11532,839:839,03/20/26 03:36:47,STABLE BEAMS,6799,0.000401666,0.000388432,50.1,HFET
402144:11532,840:840,03/20/26 03:37:10,STABLE BEAMS,6799,0.000401252,0.000388568,50.0,HFET
402144:11532,841:841,03/20/26 03:37:34,STABLE BEAMS,6799,0.000401038,0.000388512,50.0,HFET
402144:11532,842:842,03/20/26 03:37:57,STABLE BEAMS,6799,0.000400578,0.000388715,49.9,HFET
402144:11532,843:843,03/20/26 03:38:20,STABLE BEAMS,6799,0.000399674,0.000387332,49.8,HFET
402144:11532,844:844,03/20/26 03:38:44,STABLE BEAMS,6799,0.000399560,0.000386979,49.8,HFET
402144:11532,845:845,03/20/26 03:39:07,STABLE BEAMS,6799,0.000399712,0.000387308,49.8,HFET
402144:11532,846:846,03/20/26 03:39:30,STABLE BEAMS,6799,0.000399442,0.000386974,49.8,HFET
402144:11532,847:847,03/20/26 03:39:54,STABLE BEAMS,6799,0.000399172,0.000386822,49.8,HFET
402144:11532,848:848,03/20/26 03:40:17,STABLE BEAMS,6799,0.000399162,0.000386890,49.8,HFET
402144:11532,849:849,03/20/26 03:40:40,STABLE BEAMS,6799,0.000396469,0.000384261,49.4,HFET
402144:11532,850:850,03/20/26 03:41:03,STABLE BEAMS,6799,0.000396652,0.000378989,49.4,HFET
402144:11532,851:851,03/20/26 03:41:27,STABLE BEAMS,6799,0.000396547,0.000384414,49.4,HFET
402144:11532,852:852,03/20/26 03:41:50,STABLE BEAMS,6799,0.000396118,0.000384018,49.4,HFET
402144:11532,853:853,03/20/26 03:42:13,STABLE BEAMS,6799,0.000396106,0.000383893,49.4,HFET
402144:11532,854:854,03/20/26 03:42:37,STABLE BEAMS,6799,0.000395392,0.000383380,49.3,HFET
402144:11532,855:855,03/20/26 03:43:00,STABLE BEAMS,6799,0.000395412,0.000383324,49.3,HFET
402144:11532,856:856,03/20/26 03:43:23,STABLE BEAMS,6799,0.000395134,0.000383204,49.3,HFET
402144:11532,857:857,03/20/26 03:43:47,STABLE BEAMS,6799,0.000395115,0.000383198,49.3,HFET
402144:11532,858:858,03/20/26 03:44:10,STABLE BEAMS,6799,0.000394850,0.000382863,49.2,HFET
402144:11532,859:859,03/20/26 03:44:33,STABLE BEAMS,6799,0.000394446,0.000382603,49.2,HFET
402144:11532,860:860,03/20/26 03:44:57,STABLE BEAMS,6799,0.000394022,0.000382173,49.1,HFET
402144:11532,861:861,03/20/26 03:45:20,STABLE BEAMS,6799,0.000393797,0.000381976,49.1,HFET
402144:11532,862:862,03/20/26 03:45:43,STABLE BEAMS,6799,0.000393495,0.000381803,49.1,HFET
402144:11532,863:863,03/20/26 03:46:06,STABLE BEAMS,6799,0.000393136,0.000375726,49.0,HFET
402144:11532,864:864,03/20/26 03:46:30,STABLE BEAMS,6799,0.000392944,0.000381290,49.0,HFET
402144:11532,865:865,03/20/26 03:46:53,STABLE BEAMS,6799,0.000392652,0.000380713,48.9,HFET
402144:11532,866:866,03/20/26 03:47:16,STABLE BEAMS,6799,0.000392352,0.000380559,48.9,HFET
402144:11532,867:867,03/20/26 03:47:40,STABLE BEAMS,6799,0.000392029,0.000380361,48.9,HFET
402144:11532,868:868,03/20/26 03:48:03,STABLE BEAMS,6799,0.000391698,0.000380069,48.8,HFET
402144:11532,869:869,03/20/26 03:48:26,STABLE BEAMS,6799,0.000391191,0.000379499,48.8,HFET
402144:11532,870:870,03/20/26 03:48:50,STABLE BEAMS,6799,0.000390685,0.000379073,48.7,HFET
402144:11532,871:871,03/20/26 03:49:13,STABLE BEAMS,6799,0.000390526,0.000378959,48.7,HFET
402144:11532,872:872,03/20/26 03:49:36,STABLE BEAMS,6799,0.000390342,0.000378877,48.7,HFET
402144:11532,873:873,03/20/26 03:50:00,STABLE BEAMS,6799,0.000389562,0.000378045,48.6,HFET
402144:11532,874:874,03/20/26 03:50:23,STABLE BEAMS,6799,0.000389232,0.000377804,48.5,HFET
402144:11532,875:875,03/20/26 03:50:46,STABLE BEAMS,6799,0.000389430,0.000372544,48.5,HFET
402144:11532,876:876,03/20/26 03:51:10,STABLE BEAMS,6799,0.000389071,0.000377771,48.5,HFET
402144:11532,877:877,03/20/26 03:51:33,STABLE BEAMS,6799,0.000388795,0.000377492,48.5,HFET
402144:11532,878:878,03/20/26 03:51:56,STABLE BEAMS,6799,0.000388473,0.000377145,48.4,HFET
402144:11532,879:879,03/20/26 03:52:20,STABLE BEAMS,6799,0.000388189,0.000376835,48.4,HFET
402144:11532,880:880,03/20/26 03:52:43,STABLE BEAMS,6799,0.000388060,0.000376721,48.4,HFET
402144:11532,881:881,03/20/26 03:53:06,STABLE BEAMS,6799,0.000387944,0.000376542,48.4,HFET
402144:11532,882:882,03/20/26 03:53:29,STABLE BEAMS,6799,0.000387626,0.000376448,48.3,HFET
402144:11532,883:883,03/20/26 03:53:53,STABLE BEAMS,6799,0.000387366,0.000376062,48.3,HFET
402144:11532,884:884,03/20/26 03:54:16,STABLE BEAMS,6799,0.000387178,0.000374798,48.3,HFET
402144:11532,885:885,03/20/26 03:54:39,STABLE BEAMS,6799,0.000386696,0.000374751,48.2,HFET
402144:11532,886:886,03/20/26 03:55:03,STABLE BEAMS,6799,0.000386160,0.000374969,48.1,HFET
402144:11532,887:887,03/20/26 03:55:26,STABLE BEAMS,6799,0.000386133,0.000374936,48.1,HFET
402144:11532,888:888,03/20/26 03:55:49,STABLE BEAMS,6799,0.000385932,0.000369462,48.1,HFET
402144:11532,889:889,03/20/26 03:56:13,STABLE BEAMS,6799,0.000385423,0.000374292,48.0,HFET
402144:11532,890:890,03/20/26 03:56:36,STABLE BEAMS,6799,0.000385046,0.000374097,48.0,HFET
402144:11532,891:891,03/20/26 03:56:59,STABLE BEAMS,6799,0.000385012,0.000373718,48.0,HFET
402144:11532,892:892,03/20/26 03:57:23,STABLE BEAMS,6799,0.000384830,0.000373666,48.0,HFET
402144:11532,893:893,03/20/26 03:57:46,STABLE BEAMS,6799,0.000384421,0.000373427,47.9,HFET
402144:11532,894:894,03/20/26 03:58:09,STABLE BEAMS,6799,0.000384195,0.000373019,47.9,HFET
402144:11532,895:895,03/20/26 03:58:32,STABLE BEAMS,6799,0.000383916,0.000372982,47.9,HFET
402144:11532,896:896,03/20/26 03:58:56,STABLE BEAMS,6799,0.000383431,0.000372440,47.8,HFET
402144:11532,897:897,03/20/26 03:59:19,STABLE BEAMS,6799,0.000383146,0.000372293,47.8,HFET
402144:11532,898:898,03/20/26 03:59:42,STABLE BEAMS,6799,0.000382822,0.000371897,47.7,HFET
402144:11532,899:899,03/20/26 04:00:06,STABLE BEAMS,6799,0.000382599,0.000371670,47.7,HFET
402144:11532,900:900,03/20/26 04:00:29,STABLE BEAMS,6799,0.000381819,0.000371009,47.6,HFET
402144:11532,901:901,03/20/26 04:00:52,STABLE BEAMS,6799,0.000381595,0.000365466,47.6,HFET
402144:11532,902:902,03/20/26 04:01:16,STABLE BEAMS,6799,0.000381901,0.000371041,47.6,HFET
402144:11532,903:903,03/20/26 04:01:39,STABLE BEAMS,6799,0.000381612,0.000370913,47.6,HFET
402144:11532,904:904,03/20/26 04:02:02,STABLE BEAMS,6799,0.000381334,0.000370483,47.5,HFET
402144:11532,905:905,03/20/26 04:02:26,STABLE BEAMS,6799,0.000381216,0.000370553,47.5,HFET
402144:11532,906:906,03/20/26 04:02:49,STABLE BEAMS,6799,0.000380858,0.000370132,47.5,HFET
402144:11532,907:907,03/20/26 04:03:12,STABLE BEAMS,6799,0.000380653,0.000369968,47.5,HFET
402144:11532,908:908,03/20/26 04:03:35,STABLE BEAMS,6799,0.000380254,0.000369413,47.4,HFET
402144:11532,909:909,03/20/26 04:03:59,STABLE BEAMS,6799,0.000379066,0.000368483,47.3,HFET
402144:11532,910:910,03/20/26 04:04:22,STABLE BEAMS,6799,0.000379245,0.000368657,47.3,HFET
402144:11532,911:911,03/20/26 04:04:45,STABLE BEAMS,6799,0.000378546,0.000368140,47.2,HFET
402144:11532,912:912,03/20/26 04:05:09,STABLE BEAMS,6799,0.000377736,0.000367103,47.1,HFET
402144:11532,913:913,03/20/26 04:05:32,STABLE BEAMS,6799,0.000377038,0.000366608,47.0,HFET
402144:11532,914:914,03/20/26 04:05:55,STABLE BEAMS,6799,0.000377587,0.000361668,47.1,HFET
402144:11532,915:915,03/20/26 04:06:19,STABLE BEAMS,6799,0.000377405,0.000366534,47.0,HFET
402144:11532,916:916,03/20/26 04:06:42,STABLE BEAMS,6799,0.000376535,0.000366182,46.9,HFET
402144:11532,917:917,03/20/26 04:07:05,STABLE BEAMS,6799,0.000376477,0.000366043,46.9,HFET
402144:11532,918:918,03/20/26 04:07:29,STABLE BEAMS,6799,0.000376458,0.000365934,46.9,HFET
402144:11532,919:919,03/20/26 04:07:52,STABLE BEAMS,6799,0.000376249,0.000365841,46.9,HFET
402144:11532,920:920,03/20/26 04:08:15,STABLE BEAMS,6799,0.000376346,0.000366027,46.9,HFET
402144:11532,921:921,03/20/26 04:08:39,STABLE BEAMS,6799,0.000376257,0.000366114,46.9,HFET
402144:11532,922:922,03/20/26 04:09:02,STABLE BEAMS,6799,0.000376125,0.000365760,46.9,HFET
402144:11532,923:923,03/20/26 04:09:25,STABLE BEAMS,6799,0.000375721,0.000365379,46.8,HFET
402144:11532,924:924,03/20/26 04:09:48,STABLE BEAMS,6799,0.000375435,0.000365290,46.8,HFET
402144:11532,925:925,03/20/26 04:10:12,STABLE BEAMS,6799,0.000375270,0.000365001,46.8,HFET
402144:11532,926:926,03/20/26 04:10:35,STABLE BEAMS,6799,0.000375010,0.000364764,46.7,HFET
402144:11532,927:927,03/20/26 04:10:58,STABLE BEAMS,6799,0.000374845,0.000359366,46.7,HFET
402144:11532,928:928,03/20/26 04:11:22,STABLE BEAMS,6799,0.000374514,0.000364355,46.7,HFET
402144:11532,929:929,03/20/26 04:11:45,STABLE BEAMS,6799,0.000374163,0.000363973,46.6,HFET
402144:11532,930:930,03/20/26 04:12:08,STABLE BEAMS,6799,0.000373981,0.000363791,46.6,HFET
402144:11532,931:931,03/20/26 04:12:32,STABLE BEAMS,6799,0.000373773,0.000363588,46.6,HFET
402144:11532,932:932,03/20/26 04:12:55,STABLE BEAMS,6799,0.000373497,0.000363296,46.6,HFET
402144:11532,933:933,03/20/26 04:13:18,STABLE BEAMS,6799,0.000373058,0.000362352,46.5,HFET
402144:11532,934:934,03/20/26 04:13:42,STABLE BEAMS,6799,0.000372864,0.000362725,46.5,HFET
402144:11532,935:935,03/20/26 04:14:05,STABLE BEAMS,6799,0.000372693,0.000362657,46.5,HFET
402144:11532,936:936,03/20/26 04:14:28,STABLE BEAMS,6799,0.000372247,0.000362263,46.4,HFET
402144:11532,937:937,03/20/26 04:14:52,STABLE BEAMS,6799,0.000372123,0.000362034,46.4,HFET
402144:11532,938:938,03/20/26 04:15:15,STABLE BEAMS,6799,0.000371827,0.000361677,46.4,HFET
402144:11532,939:939,03/20/26 04:15:38,STABLE BEAMS,6799,0.000371392,0.000361523,46.3,HFET
402144:11532,940:940,03/20/26 04:16:01,STABLE BEAMS,6799,0.000370946,0.000355932,46.2,HFET
402144:11532,941:941,03/20/26 04:16:25,STABLE BEAMS,6799,0.000371010,0.000361098,46.3,HFET
402144:11532,942:942,03/20/26 04:16:48,STABLE BEAMS,6799,0.000370738,0.000360856,46.2,HFET
402144:11532,943:943,03/20/26 04:17:11,STABLE BEAMS,6799,0.000370228,0.000360349,46.2,HFET
402144:11532,944:944,03/20/26 04:17:35,STABLE BEAMS,6799,0.000370060,0.000360310,46.1,HFET
402144:11532,945:945,03/20/26 04:17:58,STABLE BEAMS,6799,0.000369489,0.000359714,46.1,HFET
402144:11532,946:946,03/20/26 04:18:21,STABLE BEAMS,6799,0.000368474,0.000358701,45.9,HFET
402144:11532,947:947,03/20/26 04:18:45,STABLE BEAMS,6799,0.000368783,0.000358977,46.0,HFET
402144:11532,948:948,03/20/26 04:19:08,STABLE BEAMS,6799,0.000368698,0.000358819,46.0,HFET
402144:11532,949:949,03/20/26 04:19:31,STABLE BEAMS,6799,0.000368373,0.000358687,45.9,HFET
402144:11532,950:950,03/20/26 04:19:55,STABLE BEAMS,6799,0.000367742,0.000358027,45.8,HFET
402144:11532,951:951,03/20/26 04:20:18,STABLE BEAMS,6799,0.000367080,0.000357504,45.8,HFET
402144:11532,952:952,03/20/26 04:20:41,STABLE BEAMS,6799,0.000362665,0.000353313,45.2,HFET
402144:11532,953:953,03/20/26 04:21:04,STABLE BEAMS,6799,0.000363227,0.000348728,45.3,HFET
402144:11532,954:954,03/20/26 04:21:28,STABLE BEAMS,6799,0.000363226,0.000353867,45.3,HFET
402144:11532,955:955,03/20/26 04:21:51,STABLE BEAMS,6799,0.000362839,0.000353472,45.2,HFET
402144:11532,956:956,03/20/26 04:22:14,STABLE BEAMS,6799,0.000362532,0.000353262,45.2,HFET
402144:11532,957:957,03/20/26 04:22:38,STABLE BEAMS,6799,0.000362352,0.000352958,45.2,HFET
402144:11532,958:958,03/20/26 04:23:01,STABLE BEAMS,6799,0.000362131,0.000352701,45.1,HFET
402144:11532,959:959,03/20/26 04:23:24,STABLE BEAMS,6799,0.000361602,0.000352185,45.1,HFET
402144:11532,960:960,03/20/26 04:23:48,STABLE BEAMS,6799,0.000361666,0.000352499,45.1,HFET
402144:11532,961:961,03/20/26 04:24:11,STABLE BEAMS,6799,0.000361072,0.000351750,45.0,HFET
402144:11532,962:962,03/20/26 04:24:34,STABLE BEAMS,6799,0.000360992,0.000351270,45.0,HFET
402144:11532,963:963,03/20/26 04:24:58,STABLE BEAMS,6799,0.000360978,0.000349547,45.0,HFET
402144:11532,964:964,03/20/26 04:25:21,STABLE BEAMS,6799,0.000360882,0.000349441,45.0,HFET
402144:11532,965:965,03/20/26 04:25:44,STABLE BEAMS,6799,0.000360604,0.000349254,45.0,HFET
402144:11532,966:966,03/20/26 04:26:08,STABLE BEAMS,6799,0.000359850,0.000343666,44.9,HFET
402144:11532,967:967,03/20/26 04:26:31,STABLE BEAMS,6799,0.000359497,0.000348249,44.8,HFET
402144:11532,968:968,03/20/26 04:26:54,STABLE BEAMS,6799,0.000360313,0.000348943,44.9,HFET
402144:11532,969:969,03/20/26 04:27:18,STABLE BEAMS,6799,0.000359308,0.000348114,44.8,HFET
402144:11532,970:970,03/20/26 04:27:41,STABLE BEAMS,6799,0.000358879,0.000347829,44.7,HFET
402144:11532,971:971,03/20/26 04:28:04,STABLE BEAMS,6799,0.000358919,0.000347744,44.7,HFET
402144:11532,972:972,03/20/26 04:28:27,STABLE BEAMS,6799,0.000358644,0.000347551,44.7,HFET
402144:11532,973:973,03/20/26 04:28:51,STABLE BEAMS,6799,0.000358263,0.000347211,44.7,HFET
402144:11532,974:974,03/20/26 04:29:14,STABLE BEAMS,6799,0.000357987,0.000347041,44.6,HFET
402144:11532,975:975,03/20/26 04:29:37,STABLE BEAMS,6799,0.000357896,0.000346910,44.6,HFET
402144:11532,976:976,03/20/26 04:30:01,STABLE BEAMS,6799,0.000357769,0.000346725,44.6,HFET
402144:11532,977:977,03/20/26 04:30:24,STABLE BEAMS,6799,0.000357255,0.000346337,44.5,HFET
402144:11532,978:978,03/20/26 04:30:47,STABLE BEAMS,6799,0.000357344,0.000346384,44.5,HFET
402144:11532,979:979,03/20/26 04:31:11,STABLE BEAMS,6799,0.000355496,0.000339693,44.3,HFET
402144:11532,980:980,03/20/26 04:31:34,STABLE BEAMS,6799,0.000354253,0.000343547,44.2,HFET
402144:11532,981:981,03/20/26 04:31:57,STABLE BEAMS,6799,0.000354158,0.000343518,44.2,HFET
402144:11532,982:982,03/20/26 04:32:21,STABLE BEAMS,6799,0.000354059,0.000212185,44.1,HFET
402144:11532,983:983,03/20/26 04:32:44,STABLE BEAMS,6799,0.000353883,0.000287639,44.1,HFET
402144:11532,984:984,03/20/26 04:33:07,STABLE BEAMS,6799,0.000353410,0.000342776,44.1,HFET
402144:11532,985:985,03/20/26 04:33:30,STABLE BEAMS,6799,0.000353305,0.000342650,44.0,HFET
402144:11532,986:986,03/20/26 04:33:54,STABLE BEAMS,6799,0.000353200,0.000342587,44.0,HFET
402144:11532,987:987,03/20/26 04:34:17,STABLE BEAMS,6799,0.000352823,0.000342091,44.0,HFET
402144:11532,988:988,03/20/26 04:34:40,STABLE BEAMS,6799,0.000352337,0.000341810,43.9,HFET
402144:11532,989:989,03/20/26 04:35:04,STABLE BEAMS,6799,0.000352373,0.000341829,43.9,HFET
402144:11532,990:990,03/20/26 04:35:27,STABLE BEAMS,6799,0.000352071,0.000341469,43.9,HFET
402144:11532,991:991,03/20/26 04:35:50,STABLE BEAMS,6799,0.000351336,0.000340880,43.8,HFET
402144:11532,992:992,03/20/26 04:36:14,STABLE BEAMS,6799,0.000351081,0.000335818,43.8,HFET
402144:11532,993:993,03/20/26 04:36:37,STABLE BEAMS,6799,0.000350955,0.000340529,43.8,HFET
402144:11532,994:994,03/20/26 04:37:00,STABLE BEAMS,6799,0.000350770,0.000340446,43.7,HFET
402144:11532,995:995,03/20/26 04:37:24,STABLE BEAMS,6799,0.000350914,0.000340281,43.7,HFET
402144:11532,996:996,03/20/26 04:37:47,STABLE BEAMS,6799,0.000350506,0.000340225,43.7,HFET
402144:11532,997:997,03/20/26 04:38:10,STABLE BEAMS,6799,0.000349983,0.000339679,43.6,HFET
402144:11532,998:998,03/20/26 04:38:33,STABLE BEAMS,6799,0.000349858,0.000339572,43.6,HFET
